20.73,21:42:26.463640,2,2021-05-25,1007.01,51.51,811139
18.98,21:42:29.581582,3,2021-05-25,1007.08,57.96,882741
20.25,21:42:32.701109,4,2021-05-25,1006.99,57.64,12586787
20.30,21:42:35.820725,5,2021-05-25,1006.34,50.88,11871540
20.17,21:42:39.941584,0,2021-05-25,1007.29,55.46,1480663
20.41,21:42:43.061003,1,2021-05-25,1006.64,52.23,10278045
20.75,21:42:46.178709,2,2021-05-25,1007.02,51.61,809668
18.98,21:42:49.296589,3,2021-05-25,1007.07,57.96,883323
20.25,21:42:52.415619,4,2021-05-25,1006.95,57.69,12586787
20.30,21:42:55.534788,5,2021-05-25,1006.29,50.90,11858408
20.17,21:42:59.655514,0,2021-05-25,1007.30,55.41,1482301
20.41,21:43:02.774526,1,2021-05-25,1006.64,52.24,10268200
20.76,21:43:05.893077,2,2021-05-25,1007.02,51.55,806743
18.99,21:43:09.011270,3,2021-05-25,1007.08,57.97,882741
20.25,21:43:12.130670,4,2021-05-25,1006.93,57.74,12586787
20.29,21:43:15.249858,5,2021-05-25,1006.26,50.89,11845304
20.17,21:43:19.370949,0,2021-05-25,1007.31,55.41,1475771
20.40,21:43:22.491784,1,2021-05-25,1006.61,52.21,10209524
20.78,21:43:25.609590,2,2021-05-25,1007.02,51.54,806258
18.98,21:43:28.727947,3,2021-05-25,1007.05,57.99,881579
20.25,21:43:31.846959,4,2021-05-25,1006.95,57.64,12586787
20.30,21:43:34.976394,5,2021-05-25,1006.30,50.96,11845304
20.16,21:43:39.096345,0,2021-05-25,1007.30,55.37,1477399
20.40,21:43:42.215444,1,2021-05-25,1006.61,52.20,10278045
20.81,21:43:45.333152,2,2021-05-25,1007.00,51.47,807716
18.98,21:43:48.451126,3,2021-05-25,1007.05,57.99,882160
20.25,21:43:51.570695,4,2021-05-25,1006.96,57.65,12586787
20.31,21:43:54.689891,5,2021-05-25,1006.27,50.94,11806168
20.17,21:43:58.811197,0,2021-05-25,1007.26,55.44,1479029
20.41,21:44:01.930793,1,2021-05-25,1006.62,52.31,10238778
20.82,21:44:05.048578,2,2021-05-25,1007.02,51.49,806743
18.98,21:44:08.166485,3,2021-05-25,1007.04,57.99,881579
20.27,21:44:11.285738,4,2021-05-25,1006.93,57.75,12586787
20.32,21:44:14.404856,5,2021-05-25,1006.26,51.01,11832230
20.18,21:44:18.525673,0,2021-05-25,1007.27,55.45,1472528
20.43,21:44:21.644805,1,2021-05-25,1006.62,52.36,10209524
20.81,21:44:24.762640,2,2021-05-25,1007.01,51.47,807716
18.98,21:44:27.880703,3,2021-05-25,1007.03,57.98,883906
20.28,21:44:30.999829,4,2021-05-25,1006.91,57.69,12586787
20.33,21:44:34.121763,5,2021-05-25,1006.28,50.99,11806168
20.20,21:44:38.242587,0,2021-05-25,1007.27,55.47,1469299
20.45,21:44:41.361947,1,2021-05-25,1006.63,52.36,10161138
20.79,21:44:44.479711,2,2021-05-25,1007.00,51.53,808203
18.98,21:44:47.597933,3,2021-05-25,1007.05,57.99,882160
20.29,21:44:50.716451,4,2021-05-25,1006.91,57.64,12586787
20.32,21:44:53.835660,5,2021-05-25,1006.28,50.84,11819185
20.16,21:44:57.956334,0,2021-05-25,1007.25,55.38,1475771
20.44,21:45:01.075588,1,2021-05-25,1006.61,52.15,10229008
20.76,21:45:04.193428,2,2021-05-25,1007.00,51.49,808691
18.97,21:45:07.314608,3,2021-05-25,1007.03,57.98,882160
20.27,21:45:10.433807,4,2021-05-25,1006.88,57.53,12586787
20.30,21:45:13.553175,5,2021-05-25,1006.28,50.81,11819185
20.17,21:45:17.673980,0,2021-05-25,1007.25,55.40,1482301
20.43,21:45:20.793242,1,2021-05-25,1006.60,52.21,10151516
20.71,21:45:23.913488,2,2021-05-25,1006.99,51.66,808691
18.97,21:45:27.031405,3,2021-05-25,1007.06,58.01,879843
20.29,21:45:30.150872,4,2021-05-25,1006.91,57.64,12586787
20.32,21:45:33.270247,5,2021-05-25,1006.26,50.93,11806168
20.20,21:45:37.391635,0,2021-05-25,1007.24,55.44,1467689
20.46,21:45:40.511256,1,2021-05-25,1006.61,52.34,10132326
20.83,21:45:43.628957,2,2021-05-25,1006.98,51.68,804805
18.97,21:45:46.746630,3,2021-05-25,1007.01,57.99,879843
20.30,21:45:49.865637,4,2021-05-25,1006.90,57.64,12586787
20.34,21:45:52.984769,5,2021-05-25,1006.27,51.04,11780220
20.21,21:45:57.109089,0,2021-05-25,1007.25,55.56,1470912
20.47,21:46:00.228310,1,2021-05-25,1006.63,52.43,10151516
20.80,21:46:03.346139,2,2021-05-25,1007.00,51.66,806743
18.96,21:46:06.463918,3,2021-05-25,1007.00,57.94,882160
20.30,21:46:09.583259,4,2021-05-25,1006.89,57.63,12586787
20.34,21:46:12.702478,5,2021-05-25,1006.23,51.02,11793180
20.19,21:46:16.823289,0,2021-05-25,1007.22,55.44,1470912
20.46,21:46:19.942574,1,2021-05-25,1006.57,52.27,10075189
20.80,21:46:23.060696,2,2021-05-25,1007.00,51.53,807229
18.97,21:46:26.178513,3,2021-05-25,1007.01,58.01,882160
20.29,21:46:29.297710,4,2021-05-25,1006.88,57.53,12586787
20.32,21:46:32.416925,5,2021-05-25,1006.25,50.92,11754387
20.20,21:46:36.539193,0,2021-05-25,1007.24,55.44,1472528
20.45,21:46:39.657449,1,2021-05-25,1006.59,52.20,10122758
20.74,21:46:42.775341,2,2021-05-25,1006.98,51.84,808203
18.97,21:46:45.893099,3,2021-05-25,1007.02,57.99,881000
20.30,21:46:49.012328,4,2021-05-25,1006.88,57.58,12586787
20.33,21:46:52.131633,5,2021-05-25,1006.23,51.03,11767289
20.21,21:46:56.252439,0,2021-05-25,1007.26,55.51,1469299
20.46,21:46:59.371796,1,2021-05-25,1006.62,52.26,10113208
20.68,21:47:02.489605,2,2021-05-25,1007.02,51.83,807716
18.96,21:47:05.607618,3,2021-05-25,1007.04,58.00,879843
20.29,21:47:08.726698,4,2021-05-25,1006.87,57.55,12586787
20.32,21:47:11.845744,5,2021-05-25,1006.26,50.95,11767289
20.20,21:47:15.966397,0,2021-05-25,1007.23,55.49,1469299
20.46,21:47:19.085484,1,2021-05-25,1006.61,52.27,10075189
20.64,21:47:22.203220,2,2021-05-25,1007.02,51.88,808203
18.97,21:47:25.321253,3,2021-05-25,1007.06,57.98,881000
20.30,21:47:28.441005,4,2021-05-25,1006.92,57.59,12586787
20.31,21:47:31.566818,5,2021-05-25,1006.28,50.84,11793180
20.18,21:47:35.687588,0,2021-05-25,1007.26,55.42,1467689
20.44,21:47:38.806361,1,2021-05-25,1006.60,52.14,10103676
20.62,21:47:41.924302,2,2021-05-25,1007.00,51.94,810158
18.97,21:47:45.042092,3,2021-05-25,1007.04,58.01,879843
20.27,21:47:48.166396,4,2021-05-25,1006.89,57.47,12586787
20.30,21:47:51.285631,5,2021-05-25,1006.23,50.87,11754387
20.15,21:47:55.406479,0,2021-05-25,1007.25,55.37,1472528
20.43,21:47:58.525537,1,2021-05-25,1006.60,52.07,10084667
20.59,21:48:01.643414,2,2021-05-25,1006.99,51.92,810648
18.97,21:48:04.763636,3,2021-05-25,1007.02,58.01,881579
20.28,21:48:07.882821,4,2021-05-25,1006.91,57.53,12586787
20.31,21:48:11.002105,5,2021-05-25,1006.28,50.98,11780220
20.18,21:48:15.122880,0,2021-05-25,1007.26,55.53,1470912
20.44,21:48:18.242123,1,2021-05-25,1006.59,52.23,10046861
20.58,21:48:21.367177,2,2021-05-25,1007.02,52.09,810648
18.97,21:48:24.485247,3,2021-05-25,1007.02,58.03,881000
20.28,21:48:27.604191,4,2021-05-25,1006.89,57.55,12586787
20.30,21:48:30.723351,5,2021-05-25,1006.27,50.90,11793180
20.17,21:48:34.844012,0,2021-05-25,1007.27,55.51,1467689
20.44,21:48:37.969319,1,2021-05-25,1006.60,52.23,10056286
20.57,21:48:41.086905,2,2021-05-25,1006.98,52.08,810648
18.97,21:48:44.204777,3,2021-05-25,1007.05,58.03,879843
20.28,21:48:47.323908,4,2021-05-25,1006.91,57.53,12586787
20.31,21:48:50.443027,5,2021-05-25,1006.26,51.05,11793180
20.19,21:48:54.569577,0,2021-05-25,1007.29,55.53,1467689
20.45,21:48:57.688851,1,2021-05-25,1006.61,52.26,10046861
20.59,21:49:00.806622,2,2021-05-25,1007.02,52.30,809668
18.97,21:49:03.924466,3,2021-05-25,1007.04,58.03,882160
20.28,21:49:07.043883,4,2021-05-25,1006.92,57.50,12586787
20.30,21:49:10.163194,5,2021-05-25,1006.27,50.88,11754387
20.16,21:49:14.283876,0,2021-05-25,1007.28,55.39,1464481
20.43,21:49:17.403220,1,2021-05-25,1006.63,52.12,10037454
20.58,21:49:20.521291,2,2021-05-25,1007.01,52.09,808203
18.97,21:49:23.639300,3,2021-05-25,1007.04,58.02,879266
20.27,21:49:26.758341,4,2021-05-25,1006.91,57.51,12586787
20.31,21:49:29.877556,5,2021-05-25,1006.29,50.97,11741512
20.18,21:49:33.998307,0,2021-05-25,1007.26,55.48,1466084
20.43,21:49:37.117671,1,2021-05-25,1006.62,52.17,10056286
20.56,21:49:40.235494,2,2021-05-25,1007.04,52.09,809179
18.97,21:49:43.353154,3,2021-05-25,1007.05,58.01,876390
20.28,21:49:46.472424,4,2021-05-25,1006.92,57.57,12586787
20.32,21:49:49.592032,5,2021-05-25,1006.28,50.96,11715848
20.19,21:49:53.712654,0,2021-05-25,1007.24,55.52,1467689
20.44,21:49:56.832008,1,2021-05-25,1006.60,52.26,10028064
20.55,21:49:59.949671,2,2021-05-25,1006.98,52.20,809668
18.97,21:50:03.067886,3,2021-05-25,1007.04,58.04,878113
20.29,21:50:06.187206,4,2021-05-25,1006.91,57.57,12586787
20.32,21:50:09.306307,5,2021-05-25,1006.29,51.01,11741512
20.19,21:50:13.427082,0,2021-05-25,1007.28,55.53,1466084
20.45,21:50:16.546355,1,2021-05-25,1006.62,52.33,9953575
20.54,21:50:19.664231,2,2021-05-25,1007.00,52.24,810648
18.97,21:50:22.782719,3,2021-05-25,1007.05,58.03,878689
20.30,21:50:25.901961,4,2021-05-25,1006.92,57.60,12586787
20.34,21:50:29.021412,5,2021-05-25,1006.26,51.05,11754387
20.19,21:50:33.142203,0,2021-05-25,1007.25,55.48,1458107
20.45,21:50:36.261550,1,2021-05-25,1006.62,52.31,10000001
20.54,21:50:39.379986,2,2021-05-25,1007.01,52.28,811139
18.97,21:50:42.498115,3,2021-05-25,1007.08,57.99,878113
20.30,21:50:45.616327,4,2021-05-25,1006.94,57.57,12586787
20.34,21:50:48.735569,5,2021-05-25,1006.28,51.01,11728666
20.19,21:50:52.856404,0,2021-05-25,1007.27,55.47,1462883
20.46,21:50:55.976367,1,2021-05-25,1006.64,52.28,9990681
20.64,21:50:59.094175,2,2021-05-25,1007.04,52.30,807229
18.98,21:51:02.211970,3,2021-05-25,1007.07,58.00,879266
20.30,21:51:05.331518,4,2021-05-25,1006.92,57.45,12586787
20.35,21:51:08.450981,5,2021-05-25,1006.27,51.03,11741512
20.19,21:51:12.572125,0,2021-05-25,1007.29,55.52,1459696
20.46,21:51:15.691473,1,2021-05-25,1006.61,52.26,9962826
20.65,21:51:18.809130,2,2021-05-25,1007.01,52.13,806258
18.97,21:51:21.926903,3,2021-05-25,1007.07,57.98,879843
20.29,21:51:25.046125,4,2021-05-25,1006.92,57.42,12586787
20.33,21:51:28.165327,5,2021-05-25,1006.28,50.81,11728666
20.16,21:51:32.286372,0,2021-05-25,1007.27,55.39,1462883
20.44,21:51:35.405471,1,2021-05-25,1006.65,52.09,9962826
20.61,21:51:38.523179,2,2021-05-25,1007.01,52.02,808203
18.97,21:51:41.641337,3,2021-05-25,1007.03,57.97,876964
20.29,21:51:44.760844,4,2021-05-25,1006.89,57.46,12586787
20.33,21:51:47.880108,5,2021-05-25,1006.29,50.94,11690295
20.20,21:51:52.001395,0,2021-05-25,1007.28,55.51,1454941
20.46,21:51:55.120847,1,2021-05-25,1006.62,52.22,9990681
20.59,21:51:58.238672,2,2021-05-25,1007.03,52.13,808691
18.97,21:52:01.356555,3,2021-05-25,1007.06,57.99,878113
20.30,21:52:04.475631,4,2021-05-25,1006.91,57.48,12586787
20.34,21:52:07.595909,5,2021-05-25,1006.29,50.93,11664854
20.20,21:52:11.716127,0,2021-05-25,1007.27,55.47,1464481
20.46,21:52:14.835379,1,2021-05-25,1006.61,52.17,9953575
20.62,21:52:17.953101,2,2021-05-25,1007.03,52.28,809668
18.97,21:52:21.071351,3,2021-05-25,1007.09,58.01,876390
20.31,21:52:24.191553,4,2021-05-25,1006.94,57.42,12586787
20.33,21:52:27.310982,5,2021-05-25,1006.28,50.95,11728666
20.19,21:52:31.431736,0,2021-05-25,1007.27,55.42,1458107
20.46,21:52:34.551330,1,2021-05-25,1006.62,52.13,9972094
20.59,21:52:37.669140,2,2021-05-25,1007.03,52.12,811139
18.97,21:52:40.788458,3,2021-05-25,1007.08,57.99,879266
20.30,21:52:43.907623,4,2021-05-25,1006.91,57.39,12586787
20.34,21:52:47.026809,5,2021-05-25,1006.26,50.90,11626899
20.21,21:52:51.147445,0,2021-05-25,1007.26,55.38,1459696
20.47,21:52:54.266703,1,2021-05-25,1006.61,52.16,9925926
20.59,21:52:57.385684,2,2021-05-25,1007.04,52.14,808691
18.97,21:53:00.503655,3,2021-05-25,1007.05,57.98,879843
20.31,21:53:03.622853,4,2021-05-25,1006.92,57.44,12586787
20.35,21:53:06.742021,5,2021-05-25,1006.27,50.91,11677561
20.22,21:53:10.862835,0,2021-05-25,1007.26,55.39,1451788
20.47,21:53:13.982370,1,2021-05-25,1006.66,52.16,9907579
20.56,21:53:17.100255,2,2021-05-25,1006.99,52.19,810158
18.97,21:53:20.218349,3,2021-05-25,1007.05,58.03,878113
20.30,21:53:23.337678,4,2021-05-25,1006.91,57.39,12586787
20.34,21:53:26.456897,5,2021-05-25,1006.27,50.85,11690295
20.22,21:53:30.579720,0,2021-05-25,1007.26,55.39,1459696
20.47,21:53:33.699325,1,2021-05-25,1006.61,52.18,9889299
20.59,21:53:36.817132,2,2021-05-25,1007.03,52.31,807716
18.97,21:53:39.939643,3,2021-05-25,1007.06,58.05,876390
20.31,21:53:43.058625,4,2021-05-25,1006.94,57.40,12586787
20.35,21:53:46.177955,5,2021-05-25,1006.30,50.96,11690295
20.21,21:53:50.298653,0,2021-05-25,1007.27,55.40,1453363
20.48,21:53:53.417776,1,2021-05-25,1006.62,52.24,9889299
20.58,21:53:56.535572,2,2021-05-25,1007.02,52.19,808203
18.97,21:53:59.653348,3,2021-05-25,1007.01,58.04,878113
20.33,21:54:02.772642,4,2021-05-25,1006.93,57.42,12586787
20.36,21:54:05.891933,5,2021-05-25,1006.25,51.00,11664854
20.22,21:54:10.012605,0,2021-05-25,1007.26,55.45,1461287
20.48,21:54:13.131921,1,2021-05-25,1006.66,52.20,9889299
20.55,21:54:16.249630,2,2021-05-25,1007.00,52.20,809668
18.97,21:54:19.367932,3,2021-05-25,1007.07,58.04,879266
20.31,21:54:22.487087,4,2021-05-25,1006.91,57.38,12586787
20.35,21:54:25.606369,5,2021-05-25,1006.28,50.88,11677561
20.21,21:54:29.727112,0,2021-05-25,1007.27,55.39,1454941
20.48,21:54:32.846220,1,2021-05-25,1006.64,52.10,9889299
20.55,21:54:35.964151,2,2021-05-25,1007.02,52.22,808691
18.98,21:54:39.082071,3,2021-05-25,1007.07,58.02,876390
20.32,21:54:42.201397,4,2021-05-25,1006.95,57.40,12586787
20.34,21:54:45.320798,5,2021-05-25,1006.27,50.83,11690295
20.21,21:54:49.441706,0,2021-05-25,1007.28,55.39,1451788
20.47,21:54:52.561281,1,2021-05-25,1006.60,52.06,9889299
20.55,21:54:55.679111,2,2021-05-25,1007.02,52.19,809668
18.97,21:54:58.796889,3,2021-05-25,1007.06,58.01,877538
20.31,21:55:01.916159,4,2021-05-25,1006.89,57.34,12586787
20.33,21:55:05.038323,5,2021-05-25,1006.28,50.76,11652175
20.20,21:55:09.159063,0,2021-05-25,1007.28,55.31,1459696
20.47,21:55:12.277743,1,2021-05-25,1006.65,52.02,9862006
20.53,21:55:15.395436,2,2021-05-25,1007.00,52.18,808691
18.97,21:55:18.513131,3,2021-05-25,1007.09,58.02,876964
20.31,21:55:21.634717,4,2021-05-25,1006.91,57.33,12586787
20.32,21:55:24.753837,5,2021-05-25,1006.26,50.79,11690295
20.19,21:55:28.874589,0,2021-05-25,1007.23,55.33,1453363
20.46,21:55:31.993714,1,2021-05-25,1006.64,52.05,9862006
20.54,21:55:35.111449,2,2021-05-25,1007.00,52.31,810158
18.97,21:55:38.231406,3,2021-05-25,1007.06,58.03,876390
20.32,21:55:41.350867,4,2021-05-25,1006.92,57.36,12586787
20.32,21:55:44.469953,5,2021-05-25,1006.30,50.85,11664854
20.20,21:55:48.591265,0,2021-05-25,1007.25,55.36,1453363
20.46,21:55:51.710614,1,2021-05-25,1006.63,52.10,9862006
20.53,21:55:54.828610,2,2021-05-25,1007.02,52.31,808203
18.97,21:55:57.946515,3,2021-05-25,1007.05,58.04,876390
20.30,21:56:01.065609,4,2021-05-25,1006.93,57.32,12586787
20.32,21:56:04.184705,5,2021-05-25,1006.29,50.85,11664854
20.18,21:56:08.305504,0,2021-05-25,1007.26,55.34,1454941
20.46,21:56:11.432794,1,2021-05-25,1006.61,52.07,9834863
20.53,21:56:14.550899,2,2021-05-25,1006.99,52.25,811139
18.97,21:56:17.668782,3,2021-05-25,1007.03,58.04,877538
20.29,21:56:20.788218,4,2021-05-25,1006.88,57.30,12586787
20.32,21:56:23.907464,5,2021-05-25,1006.28,50.84,11690295
20.18,21:56:28.031079,0,2021-05-25,1007.29,55.37,1451788
20.44,21:56:31.150591,1,2021-05-25,1006.63,52.04,9852942
20.58,21:56:34.268521,2,2021-05-25,1007.03,52.22,806258
18.97,21:56:37.386353,3,2021-05-25,1007.08,58.00,877538
20.29,21:56:40.505600,4,2021-05-25,1006.92,57.31,12586787
20.32,21:56:43.624758,5,2021-05-25,1006.29,50.85,11677561
20.19,21:56:47.745563,0,2021-05-25,1007.31,55.38,1450217
20.45,21:56:50.865054,1,2021-05-25,1006.65,52.13,9798904
20.57,21:56:53.982839,2,2021-05-25,1007.05,52.14,804805
18.97,21:56:57.100843,3,2021-05-25,1007.08,58.03,874104
20.29,21:57:00.219879,4,2021-05-25,1006.90,57.34,12586787
20.32,21:57:03.339316,5,2021-05-25,1006.32,50.84,11652175
20.19,21:57:07.460497,0,2021-05-25,1007.27,55.48,1447085
20.45,21:57:10.579642,1,2021-05-25,1006.66,52.13,9852942
20.53,21:57:13.697413,2,2021-05-25,1007.03,52.31,807229
18.98,21:57:16.815169,3,2021-05-25,1007.08,58.04,874674
20.29,21:57:19.934267,4,2021-05-25,1006.90,57.37,12586787
20.33,21:57:23.053409,5,2021-05-25,1006.29,50.88,11677561
20.19,21:57:27.173836,0,2021-05-25,1007.26,55.39,1450217
20.46,21:57:30.292944,1,2021-05-25,1006.61,52.11,9798904
20.50,21:57:33.410883,2,2021-05-25,1006.99,52.28,808203
18.98,21:57:36.528762,3,2021-05-25,1007.07,58.03,875245
20.30,21:57:39.648330,4,2021-05-25,1006.93,57.36,12586787
20.33,21:57:42.767590,5,2021-05-25,1006.26,50.91,11626899
20.19,21:57:46.888393,0,2021-05-25,1007.30,55.39,1448649
20.46,21:57:50.007519,1,2021-05-25,1006.65,52.08,9798904
20.46,21:57:53.125011,2,2021-05-25,1007.05,52.41,812122
18.98,21:57:56.245794,3,2021-05-25,1007.07,58.04,875817
20.30,21:57:59.365148,4,2021-05-25,1006.93,57.34,12586787
20.34,21:58:02.484253,5,2021-05-25,1006.26,50.84,11639523
20.16,21:58:06.604849,0,2021-05-25,1007.26,55.39,1454941
20.44,21:58:09.723612,1,2021-05-25,1006.61,52.02,9763206
20.43,21:58:12.842924,2,2021-05-25,1007.06,52.45,812122
18.99,21:58:15.961267,3,2021-05-25,1007.05,58.03,874104
20.29,21:58:19.080648,4,2021-05-25,1006.94,57.34,12586787
20.34,21:58:22.199772,5,2021-05-25,1006.29,50.90,11639523
20.20,21:58:26.321114,0,2021-05-25,1007.27,55.46,1445524
20.46,21:58:29.441069,1,2021-05-25,1006.62,52.15,9816850
20.44,21:58:32.558987,2,2021-05-25,1007.02,52.56,809179
18.98,21:58:35.676881,3,2021-05-25,1007.07,58.04,873534
20.30,21:58:38.795977,4,2021-05-25,1006.95,57.36,12586787
20.33,21:58:41.915245,5,2021-05-25,1006.30,50.81,11664854
20.19,21:58:46.035891,0,2021-05-25,1007.29,55.35,1447085
20.45,21:58:49.155124,1,2021-05-25,1006.66,52.06,9789955
20.45,21:58:52.273034,2,2021-05-25,1007.08,52.52,809179
18.97,21:58:55.391148,3,2021-05-25,1007.06,58.04,875245
20.29,21:58:58.510753,4,2021-05-25,1006.94,57.34,12586787
20.32,21:59:01.629753,5,2021-05-25,1006.31,50.85,11639523
20.20,21:59:05.751178,0,2021-05-25,1007.28,55.34,1445524
20.45,21:59:08.870627,1,2021-05-25,1006.66,52.06,9772106
20.46,21:59:11.988483,2,2021-05-25,1007.06,52.49,810158
18.97,21:59:15.106379,3,2021-05-25,1007.10,58.03,875817
20.29,21:59:18.225577,4,2021-05-25,1006.91,57.32,12586787
20.32,21:59:21.344836,5,2021-05-25,1006.30,50.87,11626899
20.20,21:59:25.465770,0,2021-05-25,1007.27,55.38,1451788
20.47,21:59:28.584987,1,2021-05-25,1006.65,52.10,9772106
20.46,21:59:31.702324,2,2021-05-25,1007.07,52.52,808203
18.97,21:59:34.819843,3,2021-05-25,1007.11,58.06,875817
20.30,21:59:37.939128,4,2021-05-25,1006.91,57.32,12586787
20.33,21:59:41.057568,5,2021-05-25,1006.31,50.88,11614302
20.21,21:59:45.178390,0,2021-05-25,1007.28,55.36,1442412
20.47,21:59:48.297531,1,2021-05-25,1006.65,52.05,9692586
20.43,21:59:51.415316,2,2021-05-25,1007.06,52.49,809668
18.98,21:59:54.533146,3,2021-05-25,1007.05,58.04,874674
20.31,21:59:57.652436,4,2021-05-25,1006.93,57.33,12586787
20.33,22:00:00.771761,5,2021-05-25,1006.28,50.79,11626899
20.21,22:00:04.892817,0,2021-05-25,1007.29,55.26,1448649
20.45,22:00:08.012180,1,2021-05-25,1006.67,51.96,9727768
20.41,22:00:11.129974,2,2021-05-25,1007.09,52.47,811630
18.99,22:00:14.248149,3,2021-05-25,1007.07,57.96,874104
20.30,22:00:17.367400,4,2021-05-25,1006.94,57.23,12586787
20.32,22:00:20.487235,5,2021-05-25,1006.28,50.82,11664854
20.16,22:00:24.608283,0,2021-05-25,1007.29,55.30,1454941
20.43,22:00:27.727641,1,2021-05-25,1006.63,51.98,9710145
20.48,22:00:30.845356,2,2021-05-25,1007.05,52.48,810648
18.99,22:00:33.963165,3,2021-05-25,1007.07,58.00,875245
20.28,22:00:37.083607,4,2021-05-25,1006.97,57.23,12586787
20.32,22:00:40.204389,5,2021-05-25,1006.32,50.85,11576674
20.15,22:00:44.325144,0,2021-05-25,1007.32,55.35,1450217
20.44,22:00:47.444465,1,2021-05-25,1006.64,52.04,9745455
20.50,22:00:50.562268,2,2021-05-25,1006.99,52.39,808203
18.98,22:00:53.681108,3,2021-05-25,1007.07,58.00,875245
20.27,22:00:56.806355,4,2021-05-25,1006.92,57.25,12586787
20.31,22:00:59.925729,5,2021-05-25,1006.29,50.83,11589190
20.16,22:01:04.046409,0,2021-05-25,1007.27,55.43,1440861
20.44,22:01:07.165584,1,2021-05-25,1006.63,52.06,9718949
20.48,22:01:10.287211,2,2021-05-25,1007.04,52.36,808203
18.96,22:01:13.405155,3,2021-05-25,1007.08,57.73,874104
20.27,22:01:16.523804,4,2021-05-25,1006.94,57.31,12586787
20.30,22:01:19.643428,5,2021-05-25,1006.29,50.85,11576674
20.17,22:01:23.763911,0,2021-05-25,1007.29,55.44,1447085
20.44,22:01:26.884639,1,2021-05-25,1006.62,52.08,9675091
20.47,22:01:30.002340,2,2021-05-25,1007.04,52.45,810648
18.94,22:01:33.120219,3,2021-05-25,1007.06,57.48,874674
20.27,22:01:36.239448,4,2021-05-25,1006.94,57.37,12586787
20.33,22:01:39.358657,5,2021-05-25,1006.31,50.92,11551725
20.18,22:01:43.484459,0,2021-05-25,1007.31,55.51,1443966
20.45,22:01:46.603525,1,2021-05-25,1006.66,52.15,9666367
20.46,22:01:49.721405,2,2021-05-25,1007.01,52.53,808691
18.97,22:01:52.839243,3,2021-05-25,1007.09,58.00,872965
20.28,22:01:55.958297,4,2021-05-25,1006.93,57.39,12586787
20.34,22:01:59.077419,5,2021-05-25,1006.28,50.95,11601732
20.19,22:02:03.198383,0,2021-05-25,1007.29,55.50,1439313
20.46,22:02:06.317651,1,2021-05-25,1006.67,52.19,9683831
20.49,22:02:09.435443,2,2021-05-25,1007.04,52.70,806743
19.03,22:02:12.553220,3,2021-05-25,1007.05,58.35,869566
20.30,22:02:15.672357,4,2021-05-25,1006.95,57.50,12586787
20.35,22:02:18.791731,5,2021-05-25,1006.28,51.14,11526882
20.21,22:02:22.912584,0,2021-05-25,1007.27,55.67,1439313
20.48,22:02:26.031774,1,2021-05-25,1006.63,52.30,9640288
20.48,22:02:29.149638,2,2021-05-25,1007.03,52.69,807716
19.08,22:02:32.267590,3,2021-05-25,1007.06,57.86,870696
20.30,22:02:35.386691,4,2021-05-25,1006.91,57.46,12586787
20.35,22:02:38.506260,5,2021-05-25,1006.28,51.07,11526882
20.20,22:02:42.626945,0,2021-05-25,1007.23,55.66,1437769
20.49,22:02:45.746129,1,2021-05-25,1006.63,52.27,9648965
20.53,22:02:48.863843,2,2021-05-25,1007.04,52.65,806258
19.08,22:02:51.981865,3,2021-05-25,1007.02,57.58,872396
20.32,22:02:55.101186,4,2021-05-25,1006.90,57.56,12586787
20.37,22:02:58.220565,5,2021-05-25,1006.27,51.22,11564186
20.24,22:03:02.341552,0,2021-05-25,1007.31,55.87,1430097
20.51,22:03:05.461101,1,2021-05-25,1006.65,52.38,9614350
20.53,22:03:08.578932,2,2021-05-25,1007.02,52.89,808691
19.10,22:03:11.696523,3,2021-05-25,1007.05,57.63,871262
20.33,22:03:14.804231,4,2021-05-25,1006.91,57.49,12586787
20.38,22:03:17.923444,5,2021-05-25,1006.26,51.07,11539290
20.23,22:03:22.044061,0,2021-05-25,1007.27,55.68,1445524
20.51,22:03:25.163443,1,2021-05-25,1006.67,52.31,9571429
20.59,22:03:28.281379,2,2021-05-25,1007.06,52.62,805773
19.10,22:03:31.399170,3,2021-05-25,1007.06,57.71,870696
20.35,22:03:34.518327,4,2021-05-25,1006.90,57.65,12586787
20.40,22:03:37.637557,5,2021-05-25,1006.29,51.34,11526882
20.26,22:03:41.757526,0,2021-05-25,1007.27,55.96,1436228
20.54,22:03:44.876675,1,2021-05-25,1006.63,52.51,9579983
20.61,22:03:47.994641,2,2021-05-25,1007.03,52.67,806743
19.11,22:03:51.112445,3,2021-05-25,1007.07,57.87,870696
20.36,22:03:54.231574,4,2021-05-25,1006.89,57.57,12586787
20.39,22:03:57.351023,5,2021-05-25,1006.23,51.14,11502147
20.26,22:04:01.471785,0,2021-05-25,1007.27,55.69,1440861
20.54,22:04:04.591393,1,2021-05-25,1006.61,52.30,9571429
20.60,22:04:07.709213,2,2021-05-25,1007.01,52.53,805289
19.10,22:04:10.826932,3,2021-05-25,1007.06,57.89,870130
20.38,22:04:13.946110,4,2021-05-25,1006.92,57.46,12586787
20.39,22:04:17.065366,5,2021-05-25,1006.23,51.01,11502147
20.26,22:04:21.186373,0,2021-05-25,1007.25,55.51,1437769
20.54,22:04:24.305577,1,2021-05-25,1006.62,52.20,9605735
20.72,22:04:27.423489,2,2021-05-25,1007.00,52.35,801916
